key,label_version,is_economic,primary_topic,relevance,sentiment,is_ad,is_digest,is_foreign
@kunuzofficial|173998,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173999,v2,0,non_economic,0.0,0.0,0,1,1
@spotuz|39945,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39946,v2,1,prices_inflation,0.9,-0.7,0,0,0
@spotuz|39947,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39948,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39949,v2,1,construction_realty,0.8,0.0,0,0,0
@uzdaily|84465,v2,1,banking_finance,0.9,0.6,0,0,0
@uzdaily|84466,v2,1,banking_finance,0.9,0.5,0,0,0
@uzdaily|84467,v2,1,trade,0.8,0.6,0,0,0
@uzdaily|84468,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84469,v2,1,banking_finance,0.9,0.0,0,0,0
@uzdaily|84470,v2,1,trade,0.8,0.0,0,0,0
@uzdaily|84471,v2,1,trade,0.8,0.0,0,0,0
@uzdaily|84472,v2,1,business,0.7,0.5,0,0,0
@uzdaily|84473,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84474,v2,1,business,0.6,0.0,0,0,0
@uzdaily|84475,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84476,v2,1,business,0.7,0.5,0,0,0
@uzdaily|84477,v2,1,business,0.5,0.5,0,0,0
@uzdaily|84478,v2,1,business,0.6,0.5,0,0,0
@uzdaily|84479,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84480,v2,1,construction_realty,0.8,0.6,0,0,0
@uzdaily|84481,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84482,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84483,v2,1,business,0.7,0.5,0,0,0
@uzdaily|84484,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84485,v2,1,currency_fx,0.9,0.0,0,0,0
@uzdaily|84486,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84487,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84488,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84489,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84490,v2,1,banking_finance,0.9,0.0,0,0,0
@uzdaily|84491,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84492,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84493,v2,1,trade,0.9,0.5,0,0,0
@uzdaily|84494,v2,1,banking_finance,0.9,0.5,0,0,0
@uzdaily|84495,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84496,v2,1,trade,0.9,0.5,0,0,0
@uzdaily|84497,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84498,v2,1,trade,0.9,0.5,0,0,0
@uzdaily|84499,v2,1,trade,0.9,0.5,0,0,0
@uzdaily|84500,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84501,v2,1,business,0.8,0.5,0,0,0
@uzdaily|84502,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84503,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84504,v2,1,business,0.7,0.5,0,0,0
@uzdaily|84505,v2,1,trade,0.8,0.5,0,0,0
@uzdaily|84506,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84507,v2,1,business,0.8,0.5,0,0,0
@uzdaily|84508,v2,1,banking_finance,0.9,0.5,0,0,0
@uzdaily|84509,v2,1,macro,0.8,0.5,0,0,0
@uzdaily|84510,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84511,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84512,v2,1,energy_utility,0.8,0.5,0,0,0
@uzdaily|84513,v2,1,trade,0.9,0.6,0,0,0
@uzdaily|84514,v2,1,business,0.6,0.0,0,0,0
@uzdaily|84515,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84516,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84517,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84518,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84519,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84520,v2,1,currency_fx,0.9,0.0,0,0,0
@uzdaily|84521,v2,1,business,0.7,0.0,0,0,0
@uzdaily|84522,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84523,v2,1,banking_finance,0.8,0.5,0,0,0
@uzdaily|84524,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84525,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84526,v2,1,energy_utility,0.6,-0.4,0,0,0
@uzdaily|84527,v2,1,trade,0.8,0.6,0,0,0
@uzdaily|84528,v2,1,banking_finance,0.7,0.5,0,0,0
@uzdaily|84529,v2,1,business,0.7,0.0,0,0,0
@uzdaily|84530,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84531,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84532,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84533,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84534,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84535,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84536,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84537,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84538,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84539,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84540,v2,1,prices_inflation,0.9,-0.6,0,0,0
@kunuzofficial|174000,v2,1,fiscal,0.9,0.4,0,0,0
@kunuzofficial|174001,v2,1,prices_inflation,0.8,-0.6,0,0,0
@kunuzofficial|174002,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39925,v2,1,trade,0.85,0.3,0,0,0
@spotuz|39926,v2,1,trade,0.8,0.2,0,0,0
@spotuz|39927,v2,1,banking_finance,0.7,0.1,1,0,0
@spotuz|39928,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39929,v2,1,construction_realty,0.75,0.2,0,0,0
@spotuz|39930,v2,1,banking_finance,0.8,0.1,0,0,0
@spotuz|39934,v2,1,banking_finance,0.85,0.1,0,0,0
@daryo|136524,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136525,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136526,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136527,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136530,v2,0,non_economic,0.0,0.0,0,1,0
@daryo|136531,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136532,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136533,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136534,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136535,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136573,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136574,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136575,v2,1,prices_inflation,0.8,-0.6,0,0,0
@daryo|136576,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136577,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136578,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136579,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136580,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136581,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136582,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136583,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136584,v2,1,trade,0.9,0.6,0,0,0
@daryo|136585,v2,1,trade,0.9,0.6,0,0,0
@daryo|136586,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136587,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136588,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136590,v2,1,fiscal,0.6,-0.5,0,0,0
@daryo|136591,v2,0,non_economic,0.0,0.0,1,0,0
@daryo|136592,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136593,v2,1,prices_inflation,0.9,-0.6,0,0,0
@daryo|136594,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136595,v2,0,non_economic,0.0,0.0,1,0,0
@daryo|136596,v2,1,prices_inflation,0.8,-0.5,0,0,0
@daryo|136597,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136598,v2,1,currency_fx,0.9,0.6,0,0,0
@daryo|136599,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136600,v2,1,business,0.7,0.2,0,0,0
@daryo|136601,v2,0,non_economic,0.0,0.0,1,0,0
@daryo|136602,v2,1,prices_inflation,0.8,-0.5,0,0,0
@daryo|136603,v2,1,construction_realty,0.7,0.3,0,0,0
@daryo|136604,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136605,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136606,v2,1,construction_realty,0.6,-0.3,0,0,0
@daryo|136607,v2,1,banking_finance,0.8,0.5,0,0,0
@daryo|136608,v2,1,construction_realty,0.7,0.4,0,0,0
@daryo|136609,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136610,v2,1,labour_income,0.6,0.3,0,0,0
@daryo|136611,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136612,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136613,v2,1,energy_utility,0.8,0.5,0,0,0
@daryo|136614,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136615,v2,0,non_economic,0.0,0.0,0,1,0
@gazetauz|64164,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64165,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64166,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64167,v2,0,non_economic,0.0,0.0,1,0,0
@gazetauz|64168,v2,1,trade,0.8,0.5,0,0,0
@gazetauz|64169,v2,1,business,0.8,0.5,0,0,0
@gazetauz|64170,v2,1,business,0.6,0.0,0,0,0
@gazetauz|64171,v2,1,fiscal,0.7,-0.5,0,0,0
@gazetauz|64172,v2,1,construction_realty,0.9,0.7,1,0,0
@gazetauz|64173,v2,1,trade,0.8,0.6,0,0,0
@gazetauz|64174,v2,1,construction_realty,0.7,0.5,0,0,0
@gazetauz|64175,v2,1,banking_finance,0.8,0.6,0,0,0
@gazetauz|64176,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64177,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64178,v2,1,construction_realty,0.7,-0.4,0,0,0
@gazetauz|64183,v2,1,construction_realty,0.9,0.6,0,0,0
@gazetauz|64184,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64185,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64186,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64187,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174003,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174004,v2,1,prices_inflation,0.8,-0.6,0,0,0
@kunuzofficial|174005,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174006,v2,1,business,0.7,0.0,1,0,0
@kunuzofficial|174007,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174008,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174009,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174010,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174023,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174024,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39935,v2,1,banking_finance,0.9,0.5,0,0,0
@spotuz|39936,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39937,v2,1,construction_realty,0.8,0.4,0,0,0
@spotuz|39938,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39939,v2,1,banking_finance,0.9,0.5,0,0,0
@spotuz|39940,v2,1,fiscal,0.7,0.3,0,0,0
@spotuz|39941,v2,1,business,0.8,0.5,0,0,0
@spotuz|39942,v2,1,macro,0.9,0.6,0,0,0
@spotuz|39943,v2,1,currency_fx,0.9,0.6,0,0,0
@spotuz|39944,v2,1,fiscal,0.8,0.5,0,0,0
@spotuz|39958,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39959,v2,1,currency_fx,0.8,0.0,0,0,0
@spotuz|39960,v2,1,fiscal,0.7,-0.4,0,0,0
@spotuz|39961,v2,1,energy_utility,0.8,0.5,0,0,0
@spotuz|39962,v2,1,business,0.7,0.0,0,0,0
@spotuz|39963,v2,0,non_economic,0.0,0.0,1,0,0
@spotuz|39964,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39965,v2,1,construction_realty,0.8,0.5,0,0,0
@spotuz|39966,v2,1,construction_realty,0.9,0.8,1,0,0
@spotuz|39967,v2,1,prices_inflation,0.8,-0.6,0,0,0
@spotuz|39968,v2,1,construction_realty,0.7,0.5,0,0,0
@spotuz|39969,v2,1,banking_finance,0.8,0.6,1,0,0
@spotuz|39970,v2,1,currency_fx,0.9,-0.6,0,0,0
@spotuz|39971,v2,1,fiscal,0.6,0.4,0,0,0
@spotuz|39972,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39973,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39974,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39975,v2,1,construction_realty,0.7,0.5,0,0,0
@spotuz|39976,v2,1,business,0.9,0.6,0,0,0
@spotuz|39977,v2,1,banking_finance,0.8,0.5,0,0,0
@spotuz|39978,v2,1,construction_realty,0.7,0.0,0,0,0
@spotuz|39979,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84541,v2,1,energy_utility,0.8,0.0,0,0,0
@uzdaily|84542,v2,1,construction_realty,0.7,0.0,0,0,0
@uzdaily|84543,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84544,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84545,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84546,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84547,v2,1,trade,0.9,0.7,0,0,0
@uzdaily|84548,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84549,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84550,v2,1,trade,0.6,0.5,0,0,0
@uzdaily|84551,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84552,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84553,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84554,v2,1,construction_realty,0.7,0.6,0,0,0
@uzdaily|84555,v2,1,construction_realty,0.7,0.6,0,0,0
@uzdaily|84556,v2,1,trade,0.8,0.7,0,0,0
@uzdaily|84557,v2,1,trade,0.9,0.7,0,0,0
@uzdaily|84558,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84559,v2,1,trade,0.9,0.7,0,0,0
@uzdaily|84560,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84561,v2,1,trade,0.9,0.7,0,0,0
@uzdaily|84562,v2,1,fiscal,0.8,0.6,0,0,0
@uzdaily|84563,v2,1,trade,0.9,0.7,0,0,0
@uzdaily|84564,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84565,v2,1,trade,0.9,0.7,0,0,0
@uzdaily|84566,v2,1,business,0.9,0.7,0,0,0
@uzdaily|84567,v2,1,construction_realty,0.8,0.6,0,0,0
@uzdaily|84568,v2,1,banking_finance,0.9,0.0,0,0,0
@uzdaily|84569,v2,1,trade,0.9,0.0,0,0,0
@uzdaily|84570,v2,1,business,0.6,0.0,0,0,0
@uzdaily|84571,v2,1,business,0.6,0.0,0,0,0
@uzdaily|84572,v2,1,business,0.5,0.0,0,0,0
@uzdaily|84573,v2,1,business,0.5,0.0,0,0,0
@uzdaily|84574,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84575,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84576,v2,1,construction_realty,0.6,0.6,0,0,0
@uzdaily|84577,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84578,v2,1,macro,0.9,0.8,0,0,0
@uzdaily|84579,v2,1,business,0.7,0.6,0,0,0
@uzdaily|84581,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84582,v2,1,macro,0.9,0.8,0,0,0
@uzdaily|84583,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84584,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84585,v2,1,construction_realty,0.8,0.7,0,0,0
@uzdaily|84586,v2,1,energy_utility,0.8,-0.6,0,0,0
@uzdaily|84587,v2,1,macro,0.9,0.7,0,0,0
@uzdaily|84588,v2,1,construction_realty,0.8,0.0,0,0,0
@uzdaily|84589,v2,1,business,0.7,0.6,0,0,0
@uzdaily|84590,v2,1,fiscal,0.8,-0.6,0,0,0
@uzdaily|84591,v2,1,trade,0.7,0.6,0,0,0
@uzdaily|84592,v2,1,banking_finance,0.6,-0.4,0,0,0
@uzdaily|84593,v2,1,business,0.6,0.5,0,0,0
@uzdaily|84594,v2,1,business,0.5,0.4,0,0,0
@uzdaily|84595,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84596,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84597,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84598,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84600,v2,1,trade,0.9,0.7,0,0,0
@uzdaily|84601,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84602,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84603,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84604,v2,1,trade,0.9,0.6,0,0,0
@uzdaily|84605,v2,1,fiscal,0.9,0.6,0,0,0
@uzdaily|84606,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84607,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84608,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84609,v2,1,business,0.9,0.6,0,0,0
@uzdaily|84610,v2,1,trade,0.8,0.3,0,0,0
@uzdaily|84611,v2,1,trade,0.7,0.4,0,0,0
@uzdaily|84612,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84613,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84614,v2,1,labour_income,0.8,0.5,0,0,0
@uzdaily|84615,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84616,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84617,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84618,v2,1,trade,0.7,0.4,0,0,0
@uzdaily|84619,v2,1,trade,0.9,0.0,0,0,0
@uzdaily|84620,v2,1,trade,0.9,0.0,0,0,0
@uzdaily|84621,v2,1,business,0.9,0.0,0,0,0
@uzdaily|84622,v2,1,trade,0.9,-0.3,0,0,0
@uzdaily|84623,v2,1,business,0.9,0.5,0,0,0
@uzdaily|84624,v2,1,business,0.9,0.5,0,0,0
@daryo|136616,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136617,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136618,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136619,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136620,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136621,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136622,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136623,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136624,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136625,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136626,v2,1,banking_finance,0.8,0.0,1,0,0
@daryo|136627,v2,1,labour_income,0.9,0.7,0,0,0
@daryo|136628,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136629,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136630,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136631,v2,1,business,0.8,0.0,0,0,0
@daryo|136632,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136633,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136634,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136635,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136636,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136637,v2,1,fiscal,0.8,0.0,0,0,0
@daryo|136638,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136639,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136640,v2,0,non_economic,0.0,0.0,0,1,0
@gazetauz|64188,v2,0,non_economic,0.0,0.0,1,0,0
@gazetauz|64189,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64190,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64191,v2,1,business,0.9,0.7,0,0,0
@gazetauz|64192,v2,0,non_economic,0.0,0.0,0,0,1
@gazetauz|64193,v2,1,construction_realty,0.9,0.6,0,0,0
@gazetauz|64194,v2,0,non_economic,0.0,0.0,0,0,1
@gazetauz|64195,v2,1,banking_finance,0.8,0.5,0,0,0
@gazetauz|64196,v2,1,business,0.7,0.4,0,0,0
@gazetauz|64197,v2,0,non_economic,0.0,0.0,0,0,1
@gazetauz|64198,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174011,v2,0,non_economic,0.0,0.0,0,1,0
@kunuzofficial|174012,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174013,v2,1,construction_realty,0.8,0.6,0,0,0
@kunuzofficial|174014,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174015,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174017,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174019,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174020,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174021,v2,0,non_economic,0.0,0.0,0,1,0
@kunuzofficial|174022,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174025,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174026,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|174027,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174028,v2,0,non_economic,0.0,0.0,1,0,0
@kunuzofficial|174029,v2,1,construction_realty,0.8,0.6,0,0,0
@kunuzofficial|174030,v2,1,prices_inflation,0.9,-0.6,0,0,0
@kunuzofficial|174031,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|174034,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|174035,v2,1,fiscal,0.8,0.5,0,0,0
@kunuzofficial|174036,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174037,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174039,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174040,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174041,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174042,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174043,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174044,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174045,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174046,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|174047,v2,1,fiscal,0.8,0.5,0,0,0
@kunuzofficial|174048,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39980,v2,1,banking_finance,0.7,0.0,0,0,0
@spotuz|39981,v2,1,business,0.6,0.0,1,0,0
@spotuz|39982,v2,1,business,0.6,0.0,1,0,0
@spotuz|39983,v2,1,energy_utility,0.8,0.6,0,0,0
@spotuz|39984,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39985,v2,1,business,0.7,0.5,0,0,0
@spotuz|39986,v2,1,business,0.8,0.6,0,0,0
@spotuz|39987,v2,1,banking_finance,0.7,0.4,0,0,0
@spotuz|39988,v2,1,construction_realty,0.7,0.5,0,0,0
@spotuz|39989,v2,1,fiscal,0.8,0.6,0,0,0
@spotuz|39990,v2,1,construction_realty,0.7,0.5,0,0,0
@spotuz|39991,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39992,v2,1,business,0.6,0.0,0,0,0
@spotuz|39993,v2,1,labour_income,0.9,0.5,0,0,0
@spotuz|39994,v2,1,currency_fx,0.8,0.0,0,0,0
@spotuz|39995,v2,1,fiscal,0.8,0.0,0,0,0
@uzdaily|84625,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84626,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84627,v2,1,trade,0.7,0.3,0,0,0
@uzdaily|84628,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84629,v2,1,macro,0.8,0.4,0,0,0
@uzdaily|84630,v2,1,macro,0.8,0.4,0,0,0
@uzdaily|84631,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84632,v2,1,trade,0.9,0.5,0,0,0
@uzdaily|84633,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84634,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84635,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84636,v2,1,business,0.7,0.0,0,0,0
@uzdaily|84637,v2,1,construction_realty,0.6,0.4,0,0,0
@uzdaily|84638,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84639,v2,1,construction_realty,0.8,0.5,0,0,0
@uzdaily|84640,v2,1,macro,0.7,0.0,0,0,0
@uzdaily|84641,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84652,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84653,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84654,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84655,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84656,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84657,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84658,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84659,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84660,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84661,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84662,v2,1,banking_finance,0.9,0.7,0,0,0
@uzdaily|84663,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84664,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84665,v2,1,banking_finance,0.8,-0.3,0,0,0
@uzdaily|84666,v2,1,construction_realty,0.6,0.5,0,0,0
@uzdaily|84667,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84668,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84669,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84670,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84671,v2,1,banking_finance,0.7,0.6,0,0,0
@uzdaily|84672,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84673,v2,1,banking_finance,0.9,0.0,0,0,0
@uzdaily|84674,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84675,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84676,v2,1,labour_income,0.9,0.5,0,0,0
@uzdaily|84677,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84678,v2,1,fiscal,0.9,-0.6,0,0,0
@uzdaily|84679,v2,0,non_economic,0.0,0.0,0,0,0
